nodo_eliminado,Ng/N,eficiencia_global
210,0.8762677484787018,0.2720092854242278
409,0.8752535496957403,0.2701600360098161
295,0.8732251521298174,0.268425209399286
209,0.8711967545638946,0.2667464983559457
137,0.8681541582150102,0.26490007310631253
438,0.8671399594320487,0.26381781489231687
269,0.8651115618661258,0.2623815309440913
404,0.8640973630831643,0.26120993400142434
367,0.8630831643002028,0.2603172331437215
254,0.8620689655172413,0.25937085354162526
393,0.8600405679513184,0.25792602355289423
116,0.859026369168357,0.2570207267238413
141,0.8580121703853956,0.25596942645576903
290,0.8559837728194726,0.2541840786740564
180,0.8549695740365112,0.25315007641569304
173,0.8539553752535497,0.2520176745664388
474,0.8529411764705882,0.25113726078704723
549,0.8519269776876268,0.24984931413628908
23,0.8509127789046653,0.24897370535959173
14,0.8498985801217038,0.24784088184683098
184,0.8488843813387424,0.2469671117191306
495,0.845841784989858,0.24503249996086843
155,0.8448275862068966,0.24356223777930558
157,0.8427991886409736,0.24205864947191275
168,0.8417849898580122,0.24104793676741693
300,0.8407707910750507,0.23974969368231053
11,0.8397565922920892,0.23855438061920228
189,0.8367139959432048,0.2365780339803993
16,0.8356997971602435,0.2354580908166982
42,0.834685598377282,0.23457941272195545
459,0.8326572008113591,0.23296266660111037
450,0.8316430020283976,0.23212724823980702
859,0.8306288032454361,0.2313946226147215
20,0.8296146044624746,0.2304236002130957
486,0.8286004056795132,0.2292929487576781
342,0.8275862068965517,0.228375364850309
296,0.8265720081135902,0.22760004334413275
174,0.8245436105476673,0.22622680789554744
46,0.8235294117647058,0.22546847550604568
518,0.8225152129817445,0.22445563487179113
222,0.8204868154158215,0.22308286521428114
7,0.8194726166328601,0.2222271628773229
80,0.8174442190669371,0.22089974656157293
19,0.8164300202839757,0.2200650832721212
89,0.8154158215010142,0.2188512170149427
440,0.8144016227180527,0.21729318508518985
152,0.8133874239350912,0.21636537338636733
61,0.8123732251521298,0.21535954903665386
3,0.8113590263691683,0.21466409353954916
145,0.808316430020284,0.21293750407650353
362,0.8073022312373225,0.21203292309479205
412,0.8042596348884381,0.21030262691538407
167,0.8032454361054767,0.20938696500909051
271,0.8012170385395537,0.20797630447319343
51,0.7991886409736308,0.20645341280294094
218,0.7981744421906694,0.2055034147396372
856,0.7961460446247465,0.20421193297975143
30,0.795131845841785,0.20360018749386904
375,0.7931034482758621,0.20209411333303975
57,0.7910750507099391,0.20089159276589474
233,0.7900608519269777,0.20004853052785843
162,0.7880324543610547,0.1983964529280223
417,0.7849898580121704,0.19691980695716568
226,0.783975659229209,0.19622726878312355
255,0.7829614604462475,0.1954663868003528
455,0.781947261663286,0.19461685742093518
231,0.7799188640973631,0.19303852680632952
263,0.7778904665314401,0.1919650892044248
69,0.7768762677484787,0.19106769611449526
506,0.7748478701825557,0.18992363968217393
27,0.7738336713995944,0.18915877150839422
221,0.7728194726166329,0.1884242091730314
338,0.7697768762677485,0.1868866965660043
132,0.768762677484787,0.18613496860367362
526,0.7667342799188641,0.1849323793936333
351,0.7657200811359026,0.18419676780258581
615,0.7647058823529411,0.18315705837775498
812,0.7626774847870182,0.18182696989213892
305,0.7616632860040567,0.18100724869015486
191,0.757606490872211,0.178996102554793
181,0.7565922920892495,0.17827121886771752
281,0.755578093306288,0.17767460914032393
206,0.7535496957403651,0.1764290788960005
318,0.7525354969574036,0.175855636145886
339,0.7515212981744422,0.1750853598925393
131,0.7464503042596349,0.1728884758877223
426,0.7454361054766734,0.17212819207875482
40,0.744421906693712,0.17132872298251067
48,0.7434077079107505,0.17049654064343556
35,0.742393509127789,0.1699313791683649
363,0.7413793103448276,0.16882879285113642
258,0.7352941176470589,0.16588004523254468
29,0.7342799188640974,0.16529307983198688
12,0.7322515212981744,0.16401092124824768
223,0.731237322515213,0.16333347470511536
321,0.72920892494929,0.16201693093373054
201,0.7281947261663286,0.16145441711320913
441,0.7271805273833671,0.16095797207973667
427,0.7261663286004056,0.16024720594819766
560,0.7231237322515213,0.15853687422811144
18,0.7221095334685599,0.15777439874954752
612,0.7210953346855984,0.15680867574290683
278,0.7200811359026369,0.15617955134676845
187,0.7190669371196755,0.1556972467497941
513,0.718052738336714,0.15450466877921176
408,0.7150101419878296,0.15305579866576782
509,0.7119675456389453,0.1514445807495497
520,0.7099391480730223,0.1504385815238864
443,0.7089249492900609,0.1498553906654115
60,0.7079107505070994,0.149262708292259
179,0.7068965517241379,0.1487264013486761
358,0.7058823529411765,0.14807842058567755
177,0.704868154158215,0.14733235321070146
379,0.6997971602434077,0.14524776653160631
460,0.6987829614604463,0.14437915933026516
430,0.6977687626774848,0.14361273279931672
153,0.6967545638945233,0.14319811009743602
154,0.6947261663286004,0.14239749613575173
355,0.6937119675456389,0.14197082660568625
163,0.691683569979716,0.14101770610780967
531,0.6906693711967545,0.14048221797591084
59,0.6896551724137931,0.13997857279299294
208,0.6886409736308317,0.1394826303235775
466,0.6866125760649088,0.13859348091854126
245,0.6855983772819473,0.13807536924536568
214,0.6845841784989858,0.13741970946700338
243,0.6835699797160243,0.13675086044654994
421,0.6825557809330629,0.13577458768058048
103,0.6815415821501014,0.13517731113649067
314,0.6805273833671399,0.13458504062071797
147,0.6795131845841785,0.13413241426998776
236,0.678498985801217,0.13371550919183947
15,0.6774847870182555,0.13303725119163445
1,0.6764705882352942,0.13228782031479
234,0.6744421906693712,0.13138613459236995
47,0.6734279918864098,0.1308533112757539
199,0.6703853955375254,0.12964370578119155
54,0.6693711967545639,0.12903909833929084
356,0.6683569979716024,0.12852084447727416
499,0.6673427991886409,0.12773580509831545
143,0.6663286004056795,0.1269973145915496
376,0.6643002028397565,0.12602189659309374
401,0.6612576064908722,0.12492110888318257
306,0.6592292089249493,0.12404538406732621
320,0.6572008113590264,0.12291722827149396
261,0.6561866125760649,0.12248922837674726
31,0.6551724137931034,0.12200114306735751
361,0.654158215010142,0.12159508601824909
458,0.652129817444219,0.12072968460358884
10,0.6511156186612576,0.1200998966594709
272,0.6501014198782962,0.11921055685213522
158,0.6490872210953347,0.1187201597480841
464,0.6480730223123732,0.11813729821208284
809,0.6470588235294118,0.11744991813564272
213,0.6460446247464503,0.11683939351270439
45,0.6450304259634888,0.11639411195180527
56,0.6440162271805274,0.11591923304522939
68,0.6430020283975659,0.11544052075980507
685,0.6419878296146044,0.1148464434649664
164,0.640973630831643,0.11413711229682849
95,0.6399594320486816,0.11357785901386368
38,0.6369168356997972,0.11243510843093385
950,0.6359026369168357,0.11140333543234057
182,0.6348884381338742,0.11076381163752787
316,0.6338742393509128,0.11001588681850108
357,0.6318458417849898,0.10930979412411856
390,0.6308316430020284,0.10874972693253199
368,0.6298174442190669,0.108183055313773
482,0.6288032454361054,0.10730858159640472
422,0.6277890466531441,0.10694246735795679
286,0.6267748478701826,0.10655406133915293
194,0.6257606490872211,0.10585389563193597
373,0.6247464503042597,0.10469787490635765
309,0.6237322515212982,0.10407446911718254
537,0.6227180527383367,0.1034230995198073
483,0.6206896551724138,0.10269037501627444
481,0.6196754563894523,0.1022137310066709
151,0.6186612576064908,0.10171349843057714
480,0.6176470588235294,0.10115403676739036
525,0.6166328600405679,0.100584433933553
171,0.6156186612576064,0.10014439047933256
238,0.6125760649087221,0.09838743062088472
36,0.6115618661257607,0.09799566191737134
661,0.6105476673427992,0.09744731631738887
515,0.6095334685598377,0.09673717287498475
389,0.6085192697768763,0.09599273576879103
284,0.6064908722109533,0.09519804470840357
253,0.6054766734279919,0.09468188608905655
79,0.603448275862069,0.09400039942122221
92,0.6024340770791075,0.09280585859071801
94,0.6014198782961461,0.09237934105564555
124,0.5993914807302231,0.09142636192946046
593,0.5983772819472617,0.09099318439915584
504,0.5973630831643002,0.09057687014021273
0,0.5963488843813387,0.08956396249743628
552,0.5953346855983773,0.08923258646724157
108,0.5933062880324543,0.08858669114079358
490,0.5912778904665315,0.08798384308167939
543,0.5892494929006086,0.0870322278244574
55,0.5862068965517241,0.0862217824023451
161,0.5851926977687627,0.08574871190919585
353,0.5831643002028397,0.08500471771311616
188,0.5821501014198783,0.0846765155996655
707,0.5811359026369168,0.08388957301470475
326,0.5801217038539553,0.08351351045945445
53,0.579107505070994,0.08290680123746234
452,0.577079107505071,0.08225771483354603
380,0.5750507099391481,0.0814798380138764
478,0.5730223123732252,0.08067737069402643
395,0.5720081135902637,0.08026575111883999
963,0.5709939148073022,0.07990098604016087
100,0.5699797160243407,0.07928709954968677
387,0.5679513184584178,0.07821417595233136
437,0.565922920892495,0.07758007984933346
569,0.563894523326572,0.07693703156869748
308,0.5618661257606491,0.07632100652515485
203,0.5608519269776876,0.07593283585342289
747,0.5598377281947262,0.07558965651388797
448,0.5588235294117647,0.07515961857888266
423,0.5578093306288032,0.074661487708587
140,0.5567951318458418,0.07428839641010573
337,0.5557809330628803,0.07393617010036292
288,0.5537525354969574,0.07306340784947446
24,0.5496957403651116,0.07195306243352612
9,0.5486815415821501,0.07158864874109877
139,0.5476673427991886,0.0709504921582398
654,0.5466531440162272,0.06993784118342779
601,0.5456389452332657,0.06951278260704039
268,0.5436105476673428,0.0688825803540144
265,0.5425963488843814,0.06857655153020965
85,0.539553752535497,0.06753664761718835
400,0.5385395537525355,0.06709792880741877
150,0.537525354969574,0.0666904508355125
370,0.5354969574036511,0.06602573182929544
159,0.5334685598377282,0.065568759729531
397,0.5324543610547667,0.06509680141472879
135,0.5314401622718052,0.06483440904311255
548,0.5304259634888439,0.06446700366448624
311,0.5294117647058824,0.06400711015577022
264,0.5283975659229209,0.06372541687282159
292,0.5273833671399595,0.0633312448507854
251,0.526369168356998,0.06303565873606881
198,0.5243407707910751,0.06238625036428639
197,0.5233265720081136,0.06201518484840227
37,0.5223123732251521,0.06120419615194475
204,0.5212981744421906,0.060867918692132546
195,0.5202839756592292,0.0606222474030218
489,0.5182555780933062,0.060120415610897746
336,0.5162271805273834,0.059615836542879636
130,0.5141987829614605,0.05870324581187031
8,0.513184584178499,0.05845691097476884
425,0.5050709939148073,0.056515158721051784
529,0.5040567951318459,0.05620770161985509
66,0.5020283975659229,0.05536277844619399
123,0.5010141987829615,0.05499257423521638
508,0.5,0.054485827270032434
275,0.49898580121703856,0.053954191460654714
323,0.49797160243407707,0.05358117809117464
200,0.4969574036511156,0.0527448969392105
39,0.49594320486815413,0.052535576966400745
738,0.4949290060851927,0.05235110000156862
190,0.49391480730223125,0.052061956512912726
178,0.4918864097363083,0.05147949309085131
25,0.4908722109533469,0.05126890404164976
176,0.48884381338742394,0.050633527050338904
26,0.48782961460446245,0.050361114450315304
196,0.486815415821501,0.050138105122891664
250,0.4847870182555781,0.04975283699074497
126,0.4817444219066937,0.048950899796118726
381,0.47971602434077076,0.048268647953154324
607,0.4787018255578093,0.04778402435551169
592,0.4776876267748479,0.04720188758151308
32,0.47565922920892495,0.04675964124008349
242,0.4726166328600406,0.0461388186970253
138,0.4716024340770791,0.045939252552813135
748,0.4695740365111562,0.04539329927661055
394,0.4665314401622718,0.04498377613271874
453,0.4634888438133874,0.04444970587779022
359,0.46247464503042596,0.044168568275427575
564,0.460446247464503,0.04374069021439445
429,0.4594320486815416,0.04352504855776874
327,0.4563894523326572,0.0428992650797231
88,0.4543610547667343,0.04221464427968265
104,0.45334685598377283,0.04205102398323936
205,0.45233265720081134,0.041730232850987904
266,0.4513184584178499,0.041498377578978986
229,0.44929006085192696,0.041148597155271756
444,0.4482758620689655,0.04094859790707617
310,0.44726166328600403,0.04065084642101595
118,0.44523326572008115,0.04009646990377295
447,0.4421906693711968,0.03955267627867414
462,0.4381338742393509,0.0389338324190838
562,0.43711967545638947,0.038615930528711706
581,0.43610547667342797,0.03826044189849636
845,0.4340770791075051,0.037566353219061176
880,0.43204868154158216,0.03728529555149766
700,0.43103448275862066,0.0366992915229373
671,0.4290060851926978,0.036307466657056
667,0.42697768762677485,0.03598063026979267
896,0.4259634888438134,0.03558659117336418
418,0.422920892494929,0.03514076277225554
492,0.42190669371196754,0.0348928377823604
655,0.4208924949290061,0.0346290967195668
372,0.41886409736308317,0.0341286020009868
91,0.4148073022312373,0.033509418512781664
237,0.41379310344827586,0.03328330690961414
259,0.40973630831643004,0.03221478289213577
186,0.40872210953346855,0.031939508108514494
828,0.4056795131845842,0.03158314532142072
34,0.40466531440162273,0.0314061080132787
73,0.40365111561866124,0.031078096039277553
445,0.40162271805273836,0.0308095513909895
312,0.40060851926977686,0.03057815821847014
273,0.3995943204868154,0.030316419663004173
304,0.3945233265720081,0.029757287459427573
225,0.3935091277890467,0.02946471612902587
207,0.3924949290060852,0.029298255249896696
754,0.39148073022312374,0.02908309275633865
776,0.38843813387423937,0.02858011568160917
33,0.38640973630831643,0.028315161859082612
568,0.3843813387423935,0.028034728194982268
149,0.38336713995943206,0.027797824635727688
544,0.3813387423935091,0.027517068112293687
547,0.3803245436105477,0.027375079985523233
485,0.3793103448275862,0.027155885304728532
332,0.37829614604462475,0.026668214315670558
608,0.3772819472616633,0.026486772198858706
146,0.3742393509127789,0.025951665243047598
360,0.37322515212981744,0.025646354963837183
127,0.37018255578093306,0.02522346081589778
406,0.36815415821501013,0.02488917648016098
413,0.3671399594320487,0.02475267421337777
695,0.3661257606490872,0.024301626115774827
665,0.3630831643002028,0.02402780461631703
847,0.3620689655172414,0.023768675988091407
291,0.36004056795131845,0.023461248996733238
917,0.3580121703853955,0.023182376661353817
101,0.35496957403651114,0.02279474900109655
388,0.35294117647058826,0.022596604899728492
99,0.35192697768762676,0.02244100606737588
125,0.3509127789046653,0.02225069698223425
325,0.34685598377281945,0.021860558810359747
590,0.345841784989858,0.021435323023640467
346,0.3448275862068966,0.021241552398191428
550,0.3448275862068966,0.021241552398191428
216,0.3438133874239351,0.021110461553969128
407,0.34279918864097364,0.020810000867906464
698,0.34178498985801214,0.020706570510514458
136,0.34178498985801214,0.020706570510514458
90,0.3356997971602434,0.020252968279790964
428,0.33468559837728196,0.02003656647109748
457,0.332657200811359,0.019724224552408187
918,0.32961460446247465,0.019413416429849128
244,0.3286004056795132,0.01926347667050438
193,0.3275862068965517,0.01916031670166134
248,0.3265720081135903,0.018916891558729408
908,0.3255578093306288,0.018778388990422865
611,0.3225152129817444,0.01852212064285579
352,0.31947261663286003,0.018159602058942407
345,0.3184584178498986,0.018006103469471915
442,0.3174442190669371,0.017853898568860233
322,0.3154158215010142,0.017614599331403875
262,0.3144016227180527,0.01733046931709149
826,0.3133874239350913,0.01722832844266662
832,0.30628803245436104,0.01664768881753608
900,0.3052738336713996,0.01644111878930042
976,0.30425963488843816,0.016353146363985827
936,0.3012170385395537,0.015788331863565486
586,0.3012170385395537,0.015788331863565486
77,0.29918864097363085,0.01561875529871902
545,0.2971602434077079,0.015451362654570408
981,0.29310344827586204,0.015164299367949342
446,0.2920892494929006,0.015046141246424297
122,0.29107505070993916,0.014910787330940558
217,0.28904665314401623,0.014500745673743725
317,0.2880324543610548,0.014384959909436995
347,0.2870182555780933,0.014095551438173523
331,0.2839756592292089,0.01381538256810141
52,0.2738336713995943,0.01268705236860388
602,0.27281947261663286,0.012443196904325975
813,0.2616632860040568,0.0115954306964413
756,0.2606490872210953,0.011223030753897538
699,0.25862068965517243,0.01079624734374323
467,0.25862068965517243,0.01079624734374323
470,0.2565922920892495,0.010625929479054294
335,0.2535496957403651,0.010006042383907421
572,0.2525354969574036,0.009798999701447268
461,0.24949290060851928,0.00960733314895815
589,0.2484787018255578,0.00954627734833823
378,0.24645030425963488,0.009407519632125176
235,0.24442190669371197,0.009206326012872542
638,0.24239350912778904,0.009079546098906145
97,0.2413793103448276,0.00897951775931048
98,0.2332657200811359,0.008486054881054937
823,0.23225152129817445,0.008289218606284947
134,0.2302231237322515,0.007884708870354088
502,0.22920892494929007,0.0078045868331751145
299,0.2231237322515213,0.007442094019372373
156,0.22008113590263692,0.007218356643419835
431,0.21906693711967545,0.0071666886301279265
294,0.21805273833671399,0.007113078660073527
714,0.21805273833671399,0.007113078660073527
922,0.21703853955375255,0.0064332078745855375
433,0.21399594320486814,0.006286882480146374
274,0.21095334685598377,0.006192230909432651
720,0.2099391480730223,0.006104367798357778
496,0.20892494929006086,0.006052573403090147
350,0.20588235294117646,0.005705355864631372
78,0.20385395537525355,0.005611614007412339
949,0.2028397565922921,0.005557255986607107
860,0.1997971602434077,0.005407329057271707
307,0.19776876267748478,0.005184214626822976
349,0.1876267748478702,0.004787563184566008
666,0.17647058823529413,0.004425213261617762
681,0.15821501014198783,0.003931416527502889
185,0.08620689655172414,0.0027186972124050605
287,0.08620689655172414,0.0026612757958543063
228,0.08519269776876268,0.0026346436364369087
588,0.08113590263691683,0.002559603344347222
302,0.08113590263691683,0.002559603344347222
385,0.08113590263691683,0.002559603344347222
76,0.08012170385395538,0.0025279931194729204
511,0.06389452332657201,0.00224595889210131
566,0.061866125760649086,0.0021678757296697522
260,0.060851926977687626,0.001995534099610438
102,0.060851926977687626,0.001985237665265653
277,0.060851926977687626,0.001978373375702462
230,0.058823529411764705,0.0019405425912772246
192,0.058823529411764705,0.0019288732990198015
816,0.057809330628803245,0.0018046602595530833
241,0.057809330628803245,0.001791927002413365
468,0.057809330628803245,0.0017778552088088242
913,0.057809330628803245,0.0017493684071215826
914,0.055780933062880324,0.0017077727153060628
500,0.055780933062880324,0.0016838653753702643
892,0.0537525354969574,0.001641674229864697
519,0.04969574036511156,0.0015577766823271948
541,0.04969574036511156,0.0015399017454337145
551,0.0486815415821501,0.0014560225785035098
579,0.0486815415821501,0.0014501879323747982
484,0.04766734279918864,0.001423348735944229
510,0.04766734279918864,0.0014025205201839191
75,0.04665314401622718,0.0013840390262748658
343,0.04665314401622718,0.0013840390262748658
240,0.04665314401622718,0.0013734336988997361
392,0.04665314401622718,0.0013703447685963
765,0.04665314401622718,0.0013235156045834165
690,0.04665314401622718,0.0013235156045834165
822,0.0436105476673428,0.0012811344331228294
293,0.0436105476673428,0.0012311984980539184
571,0.0436105476673428,0.0012311984980539184
374,0.0436105476673428,0.0011924669956327929
990,0.0436105476673428,0.0011873187784604
112,0.0436105476673428,0.0011804544888972105
642,0.0436105476673428,0.0011804544888972105
570,0.0436105476673428,0.0011595282118574263
777,0.0436105476673428,0.001099284676258407
257,0.0436105476673428,0.001099284676258407
297,0.0436105476673428,0.0010711410890493233
328,0.0436105476673428,0.0010690818021803655
334,0.0436105476673428,0.0010639335850079728
324,0.0436105476673428,0.0010083659895159514
523,0.038539553752535496,0.0009374928611484405
491,0.032454361054766734,0.0007893275541364037
576,0.032454361054766734,0.0007893275541364037
753,0.032454361054766734,0.0007795802629566725
391,0.032454361054766734,0.0007795802629566725
573,0.032454361054766734,0.0007795802629566725
563,0.032454361054766734,0.0007517096129754592
532,0.032454361054766734,0.000749650326106502
557,0.032454361054766734,0.000749650326106502
403,0.032454361054766734,0.0007465613958030662
219,0.032454361054766734,0.0007465613958030662
708,0.032454361054766734,0.000727093780295459
726,0.032454361054766734,0.000727093780295459
663,0.032454361054766734,0.0007250344934265017
679,0.032454361054766734,0.0007250344934265017
399,0.032454361054766734,0.0007229752065575444
267,0.02332657200811359,0.0006539935537783591
674,0.02332657200811359,0.0006394412599043937
662,0.02332657200811359,0.0006363523296009576
542,0.02332657200811359,0.0006363523296009576
710,0.02332657200811359,0.0006332633992975217
70,0.02332657200811359,0.000627428753168809
148,0.02332657200811359,0.0006133569595642677
227,0.02332657200811359,0.0006133569595642677
641,0.02332657200811359,0.0005990449158250137
803,0.02332657200811359,0.0005938966986526204
117,0.02332657200811359,0.0005853163366986315
469,0.02332657200811359,0.0005832570498296741
120,0.02332657200811359,0.0005811977629607168
313,0.02332657200811359,0.0005770791892228024
344,0.02332657200811359,0.000571930972050409
527,0.02332657200811359,0.000571930972050409
497,0.02332657200811359,0.0005698716851814518
651,0.02332657200811359,0.0005552605545398024
815,0.02332657200811359,0.0005552605545398024
640,0.02332657200811359,0.0005532012676708453
810,0.02332657200811359,0.000536554548302778
621,0.02332657200811359,0.0005344952614338207
246,0.016227180527383367,0.00047304270911935423
925,0.016227180527383367,0.00047304270911935423
247,0.016227180527383367,0.00047304270911935423
298,0.016227180527383367,0.0004678944919469611
384,0.016227180527383367,0.0004678944919469611
933,0.016227180527383367,0.0004627462747745679
728,0.016227180527383367,0.00041360776763006853
555,0.016227180527383367,0.00041360776763006853
840,0.016227180527383367,0.00041360776763006853
610,0.016227180527383367,0.0003977855801869135
71,0.016227180527383367,0.0003878323603202867
521,0.016227180527383367,0.0003679259205870332
953,0.016227180527383367,0.0003658666337180759
220,0.016227180527383367,0.0003658666337180759
582,0.016227180527383367,0.0003658666337180759
597,0.016227180527383367,0.0003638073468491187
644,0.016227180527383367,0.0003617480599801614
768,0.016227180527383367,0.0003596887731112042
465,0.016227180527383367,0.0003576294862422469
931,0.016227180527383367,0.0003416700130078281
50,0.016227180527383367,0.00033755143926991375
956,0.016227180527383367,0.00033755143926991375
270,0.016227180527383367,0.00033755143926991375
487,0.016227180527383367,0.0003241660746216916
678,0.016227180527383367,0.00032210678775273447
501,0.016227180527383367,0.00032210678775273447
536,0.016227180527383367,0.00032210678775273447
734,0.016227180527383367,0.00032210678775273447
930,0.016227180527383367,0.0003056324928010763
435,0.016227180527383367,0.00027361058198879107
396,0.016227180527383367,0.00027361058198879107
587,0.016227180527383367,0.00027361058198879107
119,0.016227180527383367,0.00026932040101179677
599,0.016227180527383367,0.00026932040101179677
627,0.016227180527383367,0.00026932040101179677
471,0.016227180527383367,0.00026726111414283936
851,0.012170385395537525,0.0002256635193899022
926,0.012170385395537525,0.0002236042325209449
733,0.012170385395537525,0.00021433744161063713
872,0.012170385395537525,0.00021433744161063713
144,0.012170385395537525,0.00021433744161063713
758,0.012170385395537525,0.00021433744161063713
672,0.012170385395537525,0.00021433744161063713
451,0.012170385395537525,0.00021227815474167985
818,0.012170385395537525,0.00021227815474167985
618,0.012170385395537525,0.00021021886787272258
643,0.012170385395537525,0.00020815958100376528
725,0.012170385395537525,0.00020815958100376528
719,0.012170385395537525,0.00020129529144057433
516,0.012170385395537525,0.00019305814396474523
49,0.012170385395537525,0.00019305814396474523
341,0.012170385395537525,0.00019305814396474523
505,0.012170385395537525,0.00019099885709578793
22,0.012170385395537525,0.00018893957022683065
224,0.012170385395537525,0.00018893957022683065
577,0.012170385395537525,0.00018207528066363973
723,0.012170385395537525,0.00017143563184069367
647,0.012170385395537525,0.00017143563184069367
43,0.012170385395537525,0.00017143563184069367
730,0.012170385395537525,0.00017143563184069367
929,0.012170385395537525,0.00017143563184069367
987,0.012170385395537525,0.00017143563184069367
804,0.012170385395537525,0.00016937634497173637
565,0.012170385395537525,0.00016937634497173637
907,0.012170385395537525,0.0001673170581027791
517,0.012170385395537525,0.00016525777123382182
558,0.012170385395537525,0.00016525777123382182
503,0.012170385395537525,0.00016525777123382182
706,0.012170385395537525,0.0001506711559120409
624,0.012170385395537525,0.0001506711559120409
613,0.012170385395537525,0.00013900186365461628
554,0.012170385395537525,0.00013213757409142533
488,0.012170385395537525,0.00013213757409142533
410,0.012170385395537525,0.00013213757409142533
635,0.012170385395537525,0.00013007828722246806
477,0.012170385395537525,0.00013007828722246806
585,0.012170385395537525,0.00012801900035351078
575,0.012170385395537525,0.00012801900035351078
886,0.012170385395537525,0.00012801900035351078
175,0.012170385395537525,0.00012801900035351078
919,0.012170385395537525,0.00012801900035351078
927,0.012170385395537525,0.00012801900035351078
924,0.012170385395537525,0.00012801900035351078
921,0.012170385395537525,0.00012801900035351078
664,0.012170385395537525,0.0001259597134845535
600,0.012170385395537525,0.0001259597134845535
656,0.012170385395537525,0.0001259597134845535
789,0.012170385395537525,0.0001239004266155962
239,0.012170385395537525,0.0001239004266155962
980,0.012170385395537525,0.00012184113974663893
686,0.012170385395537525,0.00012184113974663893
623,0.012170385395537525,0.00011669292257424574
528,0.012170385395537525,0.00011669292257424574
883,0.012170385395537525,0.00011669292257424574
649,0.012170385395537525,0.00011463363570528847
514,0.012170385395537525,0.00011463363570528847
535,0.012170385395537525,0.00011463363570528847
957,0.012170385395537525,0.0001125743488363312
354,0.012170385395537525,0.0001125743488363312
414,0.004056795131845842,5.3198244114729734e-05
319,0.004056795131845842,5.3198244114729734e-05
530,0.004056795131845842,5.113895724577245e-05
1001,0.004056795131845842,5.113895724577245e-05
330,0.004056795131845842,4.907967037681517e-05
717,0.004056795131845842,4.702038350785789e-05
540,0.004056795131845842,4.4961096638900616e-05
538,0.004056795131845842,4.4961096638900616e-05
951,0.004056795131845842,4.4961096638900616e-05
276,0.004056795131845842,4.4961096638900616e-05
764,0.004056795131845842,4.4961096638900616e-05
694,0.004056795131845842,4.4961096638900616e-05
877,0.004056795131845842,4.4961096638900616e-05
865,0.004056795131845842,4.4961096638900616e-05
