nodo_eliminado,Ng/N,eficiencia_global
1002,0.5983772819472617,0.14775942724350558
382,0.5973630831643002,0.14732941382381046
825,0.5963488843813387,0.14697466733917897
827,0.5953346855983773,0.14658408926302893
523,0.5943204868154158,0.14605275892938366
156,0.5933062880324543,0.14553580928237256
256,0.592292089249493,0.14478640046929575
303,0.5912778904665315,0.14403239258221853
99,0.59026369168357,0.14351413872018845
181,0.5892494929006086,0.1429480064384511
996,0.5882352941176471,0.14257548144385132
79,0.5872210953346856,0.142007633089725
258,0.5862068965517241,0.14141085175508722
322,0.5851926977687627,0.14089414235820955
175,0.5841784989858012,0.1404664284755198
64,0.5831643002028397,0.13949132182160404
796,0.5821501014198783,0.13903923971096366
733,0.5811359026369168,0.138609569505751
890,0.5801217038539553,0.13817550615521376
734,0.579107505070994,0.13769226016995845
476,0.5780933062880325,0.13724772877783709
211,0.5740365111561866,0.13515871953502848
592,0.5730223123732252,0.13467948915917222
36,0.5720081135902637,0.1341541994003519
27,0.5699797160243407,0.13326520525902716
365,0.5679513184584178,0.13224204857819288
583,0.5669371196754563,0.13193336147653742
885,0.565922920892495,0.13153509539608327
593,0.5649087221095335,0.1310233969305985
174,0.563894523326572,0.13045094950247998
997,0.563894523326572,0.13045094950247998
610,0.5628803245436106,0.12998115752477774
679,0.5618661257606491,0.12949544039528893
162,0.5608519269776876,0.12887672765551547
310,0.5598377281947262,0.12839056434720347
389,0.5588235294117647,0.12788981442357342
78,0.5578093306288032,0.12741326112065202
613,0.5567951318458418,0.1270159217192909
917,0.5557809330628803,0.12657454790038017
929,0.5547667342799188,0.1262263224908416
255,0.5537525354969574,0.12567923861265837
158,0.552738336713996,0.12516716261124858
119,0.5517241379310345,0.12475437855836903
392,0.550709939148073,0.12431046495232145
182,0.5496957403651116,0.12383555907889635
474,0.5486815415821501,0.12323057491824609
297,0.5476673427991886,0.12276922601670706
530,0.5466531440162272,0.12232846998385652
361,0.5456389452332657,0.1218150897674282
46,0.5446247464503042,0.1212719185342965
971,0.5425963488843814,0.12000868332598812
638,0.5415821501014199,0.11954390227966825
13,0.5405679513184585,0.11847846157512844
654,0.539553752535497,0.11798982712257457
202,0.5385395537525355,0.11763425692320235
130,0.537525354969574,0.11716377851654405
647,0.5365111561866126,0.11672199284026155
360,0.5354969574036511,0.116243826429292
776,0.5344827586206896,0.11581405325974335
893,0.5334685598377282,0.11549297611542622
346,0.5324543610547667,0.11503382378654606
308,0.5314401622718052,0.1145292641822057
994,0.5304259634888439,0.11416744747933177
184,0.5294117647058824,0.11356678782111093
743,0.5283975659229209,0.11328260623319603
981,0.5273833671399595,0.11288512954604325
920,0.526369168356998,0.11255530043253367
949,0.5253549695740365,0.1121523666351784
780,0.5253549695740365,0.1121523666351784
794,0.5243407707910751,0.11186389486628631
289,0.5233265720081136,0.11146672707216167
136,0.5223123732251521,0.11105205533965275
266,0.5212981744421906,0.11060899976980128
0,0.5202839756592292,0.110121978425296
180,0.5182555780933062,0.10922872842444517
280,0.5172413793103449,0.1086222684415396
90,0.5162271805273834,0.10817059818828574
59,0.5152129817444219,0.1077376331240889
630,0.5141987829614605,0.10747871212176652
233,0.513184584178499,0.10696152222463234
263,0.5121703853955375,0.10649028874612246
366,0.5101419878296146,0.10549891372596384
317,0.5091277890466531,0.10509041985405937
231,0.5060851926977687,0.10394411781846102
278,0.5050709939148073,0.10344127428651237
665,0.5040567951318459,0.10299835600245096
519,0.5030425963488844,0.10257043619108512
764,0.5020283975659229,0.1021803042937652
756,0.5,0.10143940719976728
545,0.49898580121703856,0.10102851082651754
394,0.49797160243407707,0.10061366748676893
264,0.4969574036511156,0.10019220010759378
147,0.49594320486815413,0.09970535037032824
187,0.4949290060851927,0.09922862546016653
228,0.49391480730223125,0.09880348568607504
805,0.49290060851926976,0.09846229617333976
450,0.4908722109533469,0.09765330532687601
783,0.4898580121703854,0.09730137320097418
837,0.48884381338742394,0.09693619299621631
707,0.48782961460446245,0.09650587068350232
81,0.486815415821501,0.0959022593807682
521,0.48580121703853957,0.09555671104415882
754,0.4847870182555781,0.0951851127286574
663,0.48377281947261663,0.09479927101231324
762,0.48377281947261663,0.09479927101231324
372,0.4827586206896552,0.09435429344138291
902,0.4827586206896552,0.09435429344138291
517,0.4817444219066937,0.09399597752618684
713,0.48073022312373226,0.09369511571463421
225,0.47971602434077076,0.09327769826630174
643,0.4787018255578093,0.09289775983898249
246,0.4776876267748479,0.09254503831978116
239,0.4766734279918864,0.09219042912095102
425,0.47565922920892495,0.09177623788871196
358,0.4746450304259635,0.09134848968458627
809,0.473630831643002,0.09091459794129995
705,0.4726166328600406,0.09057055974839584
947,0.4716024340770791,0.09022713934155215
571,0.47058823529411764,0.08986676413948601
455,0.4695740365111562,0.08943901593535926
498,0.4685598377281947,0.08880303950733423
415,0.46754563894523327,0.08858214666919449
975,0.46754563894523327,0.08858214666919449
942,0.4665314401622718,0.08828694789653223
995,0.4665314401622718,0.08828694789653223
72,0.4645030425963489,0.087699845210197
227,0.4634888438133874,0.08731012517025068
311,0.46247464503042596,0.08690708840855164
179,0.4614604462474645,0.08649300014065535
882,0.460446247464503,0.08615373262899828
572,0.45841784989858014,0.08548223350248514
58,0.45740365111561865,0.08491846940066375
432,0.4563894523326572,0.08457199438496435
678,0.4553752535496957,0.0842386644837786
482,0.4543610547667343,0.08384630169235137
204,0.45334685598377283,0.08342576099226613
356,0.45233265720081134,0.08300463682756844
700,0.4513184584178499,0.0826605299917679
739,0.45030425963488846,0.08235002385337942
116,0.44929006085192696,0.08187038162015471
961,0.4482758620689655,0.08157133884533682
916,0.4482758620689655,0.08157133884533682
723,0.44726166328600403,0.08122644261623739
535,0.4462474645030426,0.08091061665343759
625,0.44523326572008115,0.08059791394238948
786,0.44421906693711966,0.08024766356743031
903,0.44421906693711966,0.08024766356743031
386,0.4432048681541582,0.07991011212816289
441,0.4421906693711968,0.07948064785164694
125,0.4411764705882353,0.07910592628439417
250,0.44016227180527384,0.07872873357289971
737,0.44016227180527384,0.07872873357289971
329,0.43914807302231235,0.07822410532566627
353,0.43711967545638947,0.07754409448009444
47,0.43610547667342797,0.07717067712785929
550,0.43509127789046653,0.07677924101552187
774,0.43509127789046653,0.07677924101552187
248,0.4340770791075051,0.07642367081615226
963,0.4330628803245436,0.076042702745398
107,0.4300202839756592,0.0745370208297214
551,0.4290060851926978,0.07418453956065535
548,0.4279918864097363,0.07378452308636307
753,0.42697768762677485,0.07345967058278786
527,0.4259634888438134,0.07313104271995316
561,0.4249492900608519,0.07287545089806849
777,0.422920892494929,0.07231594265577744
627,0.42190669371196754,0.07200275944445961
344,0.4208924949290061,0.0716895075902454
972,0.4198782961460446,0.0714174757948588
611,0.41886409736308317,0.07106224880996491
662,0.4178498985801217,0.07071508736531021
17,0.41683569979716023,0.07023722984737374
331,0.4158215010141988,0.06987153482089582
602,0.4148073022312373,0.06951157147620492
218,0.41379310344827586,0.06909137399059849
30,0.4127789046653144,0.06869623116189735
26,0.4117647058823529,0.06838177805701118
337,0.4107505070993915,0.06803015482413938
608,0.40973630831643004,0.06773063154905286
9,0.40872210953346855,0.06741923305302114
464,0.4077079107505071,0.06703263626482125
576,0.4066937119675456,0.06668049821022816
126,0.4056795131845842,0.06633512148085492
146,0.40466531440162273,0.06596039991359946
332,0.40365111561866124,0.06564673620200892
6,0.4026369168356998,0.06495999835265624
904,0.40162271805273836,0.06471429110774102
770,0.40162271805273836,0.06471429110774102
68,0.40060851926977686,0.06435786287217073
251,0.3995943204868154,0.06403901662195959
335,0.39858012170385393,0.06373005494872024
208,0.3975659229208925,0.06335238173695153
212,0.39655172413793105,0.06291186595423229
467,0.39553752535496955,0.06257431451496091
38,0.3935091277890467,0.06201734605980207
787,0.3924949290060852,0.061745417228755
850,0.39148073022312374,0.061475753613263705
249,0.39046653144016225,0.06095962768100595
115,0.3894523326572008,0.06040368886928114
95,0.38843813387423937,0.06006922636031348
652,0.38742393509127787,0.05981339428829207
908,0.38640973630831643,0.059496607324949845
683,0.385395537525355,0.05922522763706787
582,0.3843813387423935,0.05893366693786975
631,0.38336713995943206,0.0586799971170611
105,0.38235294117647056,0.058186145804435464
508,0.3813387423935091,0.057873820629309486
347,0.3803245436105477,0.05755339559249852
584,0.3793103448275862,0.05729903934273371
245,0.37829614604462475,0.056950916897535606
541,0.3772819472616633,0.05663866036530503
826,0.3762677484787018,0.056358460065334785
223,0.3752535496957404,0.05599170107397318
814,0.3742393509127789,0.05577623102458418
819,0.37322515212981744,0.0555311758871771
801,0.37322515212981744,0.0555311758871771
122,0.372210953346856,0.055237727508349606
601,0.3711967545638945,0.05488147088001896
459,0.37018255578093306,0.054471844400334535
316,0.3691683569979716,0.05409877026257332
56,0.36815415821501013,0.05380398334728141
475,0.3671399594320487,0.053569190322772325
714,0.3661257606490872,0.05325806639831948
145,0.3630831643002028,0.05241176813807186
295,0.36105476673427994,0.05177191338643678
861,0.36105476673427994,0.05177191338643678
554,0.36004056795131845,0.05158736696153006
915,0.36004056795131845,0.05158736696153006
462,0.3580121703853955,0.051070726207555706
80,0.35699797160243407,0.05069820121296001
257,0.35598377281947263,0.05040852819339174
983,0.35496957403651114,0.050183139245583715
154,0.3539553752535497,0.04984919155833301
637,0.35294117647058826,0.049611035031937194
209,0.35192697768762676,0.0492088219849803
870,0.3509127789046653,0.04897045952989786
822,0.34989858012170383,0.04866908289662473
32,0.3488843813387424,0.0483824988073604
773,0.34787018255578095,0.0481405669217048
355,0.34685598377281945,0.04777885318317103
722,0.345841784989858,0.04754460930182634
193,0.3448275862068966,0.04727813758098227
200,0.3438133874239351,0.04698211509356839
696,0.34279918864097364,0.046744473388889866
413,0.34178498985801214,0.04647075984255668
436,0.3407707910750507,0.046277701698591016
717,0.33874239350912777,0.04588008772564199
941,0.33874239350912777,0.04588008772564199
405,0.33772819472616633,0.04542501964904763
778,0.3367139959432049,0.04522358707181567
977,0.3356997971602434,0.04502036977929687
607,0.33468559837728196,0.044710103891039146
563,0.332657200811359,0.044280330721486495
967,0.3316430020283976,0.04404845502004094
745,0.3306288032454361,0.0437907009469423
19,0.32961460446247465,0.04345211986423635
881,0.3286004056795132,0.043234384599291215
898,0.3275862068965517,0.04302087087242781
446,0.3265720081135903,0.04276510744330224
444,0.3255578093306288,0.04252756870296687
533,0.32454361054766734,0.04189910867200576
383,0.3235294117647059,0.04168631569554592
318,0.3225152129817444,0.04136616523031759
502,0.32150101419878296,0.04113092602698637
618,0.3204868154158215,0.04090752772315169
779,0.31947261663286003,0.04071704368777241
197,0.3184584178498986,0.040441614069048296
709,0.3174442190669371,0.04023376338107426
328,0.31643002028397565,0.039980574060535075
740,0.3154158215010142,0.039773924623234744
922,0.3144016227180527,0.039532988059565684
49,0.3133874239350913,0.03929421374710929
480,0.31237322515212984,0.038996578151648434
669,0.31135902636916835,0.03877626877811736
927,0.3103448275862069,0.03856471137377878
858,0.3103448275862069,0.03856471137377878
644,0.30831643002028397,0.03816514107830424
92,0.30628803245436104,0.03765996368790018
270,0.3052738336713996,0.03741834069527514
765,0.30425963488843816,0.0371959720348748
876,0.30324543610547666,0.0370196970788916
543,0.3022312373225152,0.036747184783231746
226,0.3012170385395537,0.03644728397221487
559,0.29918864097363085,0.03603848120727767
645,0.29918864097363085,0.03603848120727767
659,0.29817444219066935,0.03584058373917041
148,0.2971602434077079,0.03560102003341422
352,0.2961460446247465,0.03535157175068674
40,0.295131845841785,0.03509639178617439
699,0.29411764705882354,0.03487539598368674
345,0.29310344827586204,0.03463257174038798
706,0.29107505070993916,0.03427387828926245
965,0.29006085192697767,0.03411445516415649
702,0.29006085192697767,0.03411445516415649
594,0.28904665314401623,0.03388347182035413
206,0.2870182555780933,0.03344395135962309
312,0.28600405679513186,0.03320061229460839
45,0.28498985801217036,0.03295442454942489
842,0.2839756592292089,0.03276370026391193
302,0.2829614604462475,0.032541949389573305
31,0.281947261663286,0.032290373177082735
599,0.28093306288032455,0.03207171123304751
403,0.2799188640973631,0.03185565771904657
560,0.2778904665314402,0.03142715444306498
83,0.2768762677484787,0.031018008463651287
639,0.27586206896551724,0.03082453846231304
277,0.2748478701825558,0.03063130871110937
343,0.2738336713995943,0.030419202163607016
636,0.2738336713995943,0.030419202163607016
991,0.27281947261663286,0.030233351523683918
835,0.2718052738336714,0.030047294955074102
863,0.27079107505070993,0.02988773454417776
457,0.2697768762677485,0.02968592443102028
25,0.268762677484787,0.029467983237389396
768,0.26774847870182555,0.029253302581300884
542,0.2667342799188641,0.029052522111577758
853,0.2667342799188641,0.029052522111577758
626,0.2657200811359026,0.028864921077816106
327,0.2647058823529412,0.028627828516303983
871,0.2647058823529412,0.028627828516303983
537,0.26369168356997974,0.02835524757775028
420,0.26267748478701824,0.02797053846918202
681,0.2616632860040568,0.027787158973501674
990,0.2606490872210953,0.027580509536202173
695,0.25963488843813387,0.027365966165905063
661,0.25862068965517243,0.02713590950119506
590,0.25760649087221094,0.02692112588076323
513,0.2565922920892495,0.026678816459183047
334,0.25557809330628806,0.026495436963502643
595,0.25456389452332656,0.02634854116685043
12,0.2535496957403651,0.026096244203955676
35,0.2525354969574036,0.025855307640287904
859,0.2515212981744422,0.02559899506799869
443,0.25050709939148075,0.02539752816931898
449,0.25050709939148075,0.02539752816931898
